Geo Code,Geo Name,Line Number
"1311006","Woodstock, TV",322142
"1311008","Northampton, P",322562
"1311011","Brighton, P",322982
"1311012","Hartland, TV",323402
"1311014","Wakefield, P",323822
"1311018","Wilmot, P",324242
"1311019","Centreville, VL",324662
"1311021","Simonds, P",325082
"1311024","Peel, P",325502
"1311026","Aberdeen, P",325922
"1311027","Florenceville-Bristol, TV",326342
"1311028","Kent, P",326762
"1311030","Bath, VL",327182
"1311031","Wicklow, P",327602
"1312","Victoria",328022
"1312001","Andover, P",328442
"1312002","Aroostook, VL",328862
"1312004","Perth, P",329282
"1312006","Perth-Andover, VL",329702
"1312007","Tobique 20, IRI",330122
"1312008","Gordon, P",330542
"1312009","Plaster Rock, VL",330962
"1312011","Lorne, P",331382
"1312014","Denmark, P",331802
"1312016","Grand Falls, P",332222
"1312019","Grand Falls / Grand-Sault, TV",332642
"1312021","Drummond, P",333062
"1312023","Drummond, VL",333482
"1313","Madawaska",333902
"1313001","Saint-André, P",334322
"1313002","Saint-André, RCR",334742
"1313004","Saint-Léonard, P",335162
"1313006","Saint-Léonard, TV",335582
"1313008","Notre-Dame-de-Lourdes, P",336002
"1313011","Sainte-Anne, P",336422
"1313012","Sainte-Anne-de-Madawaska, VL",336842
"1313014","Rivière-Verte, VL",337262
"1313015","Rivière-Verte, P",337682
"1313018","Saint-Basile, P",338102
"1313020","St. Basile 10, IRI",338522
"1313022","Saint-Joseph, P",338942
"1313024","Saint-Jacques, P",339362
"1313027","Edmundston, C",339782
"1313032","Saint-Hilaire, P",340202
"1313033","St. Hilaire, VL",340622
"1313034","Baker Brook, P",341042
"1313035","Baker-Brook, VL",341462
"1313037","Lac Baker, VL",341882
"1313038","Clair, P",342302
"1313039","Clair, VL",342722
"1313041","Saint-François, P",343142
"1313042","Saint-François de Madawaska, VL",343562
"1314","Restigouche",343982
"1314001","Durham, P",344402
"1314003","Colborne, P",344822
"1314004","Charlo, VL",345242
"1314005","Balmoral, P",345662
"1314006","Balmoral, VL",346082
"1314008","Dalhousie, P",346502
"1314010","Eel River 3, IRI",346922
"1314011","Eel River Crossing, VL",347342
"1314012","Addington, P",347762
"1314013","Atholville, VL",348182
"1314014","Campbellton, C",348602
"1314015","Tide Head, VL",349022
"1314016","Eldon, P",349442
"1314017","Dalhousie, TV",349862
"1314020","Kedgwick, RCR",350282
"1314021","Saint-Quentin, P",350702
"1314022","Saint-Quentin, TV",351122
"1314025","Belledune, VL",351542
"1314026","Indian Ranch, IRI",351962
"1315","Gloucester",352382
"1315002","Tracadie, RGM",352802
"1315006","Allardville, P",353222
"1315008","Bathurst, P",353642
"1315010","Pabineau 11, IRI",354062
"1315011","Bathurst, C",354482
"1315012","Beresford, P",354902
"1315013","Pointe-Verte, VL",355322
"1315014","Petit-Rocher, VL",355742
"1315015","Beresford, TV",356162
"1315016","New Bandon, P",356582
"1315017","Saint-Léolin, VL",357002
"1315019","Paquetville, P",357422
"1315020","Paquetville, VL",357842
"1315021","Saint-Isidore, P",358262
"1315022","Saint-Isidore, VL",358682
"1315024","Inkerman, P",359102
"1315026","Caraquet, P",359522
"1315027","Bas-Caraquet, VL",359942
"1315028","Caraquet, TV",360362
"1315029","Shippagan, P",360782
"1315030","Le Goulet, VL",361202
"1315031","Shippagan, TV",361622
"1315032","Lamèque, TV",362042
"1315033","Sainte-Marie-Saint-Raphaël, VL",362462
"1315036","Bertrand, VL",362882
"1315037","Nigadoo, VL",363302
"1315038","Grande-Anse, VL",363722
"1315040","Maisonnette, VL",364142
"24","Quebec",364562
"2401","Les Îles-de-la-Madeleine",364982
"2401023","Les Îles-de-la-Madeleine, MÉ",365402
"2401042","Grosse-Île, MÉ",365822
"2402","Le Rocher-Percé",366242
"2402005","Percé, V",366662
"2402010","Sainte-Thérèse-de-Gaspé, MÉ",367082
"2402015","Grande-Rivière, V",367502
"2402028","Chandler, V",367922
"2402047","Port-Daniel--Gascons, MÉ",368342
"2403","La Côte-de-Gaspé",368762
"2403005","Gaspé, V",369182
"2403010","Cloridorme, CT",369602
"2403015","Petite-Vallée, MÉ",370022
"2403020","Grande-Vallée, MÉ",370442
"2403025","Murdochville, V",370862
"2404","La Haute-Gaspésie",371282
"2404005","Sainte-Madeleine-de-la-Rivière-Madeleine, MÉ",371702
"2404010","Saint-Maxime-du-Mont-Louis, MÉ",372122
"2404015","Mont-Saint-Pierre, VL",372542
"2404020","Rivière-à-Claude, MÉ",372962
"2404025","Marsoui, VL",373382
"2404030","La Martre, MÉ",373802
"2404037","Sainte-Anne-des-Monts, V",374222
"2404047","Cap-Chat, V",374642
"2404902","Mont-Albert, NO",375062
"2405","Bonaventure",375482
"2405010","Shigawake, MÉ",375902
"2405015","Saint-Godefroi, CT",376322
"2405020","Hope Town, MÉ",376742
"2405025","Hope, CT",377162
"2405032","Paspébiac, V",377582
"2405040","New Carlisle, MÉ",378002
"2405045","Bonaventure, V",378422
"2405050","Saint-Elzéar, MÉ",378842
"2405055","Saint-Siméon, PE",379262
"2405060","Caplan, MÉ",379682
"2405065","Saint-Alphonse, MÉ",380102
"2405070","New Richmond, V",380522
"2405077","Cascapédia--Saint-Jules, MÉ",380942
"2406","Avignon",381362
"2406005","Maria, MÉ",381782
"2406013","Carleton-sur-Mer, V",382202
"2406020","Nouvelle, MÉ",382622
"2406025","Escuminac, MÉ",383042
"2406030","Pointe-à-la-Croix, MÉ",383462
"2406035","Ristigouche-Partie-Sud-Est, CT",383882
"2406040","Saint-André-de-Restigouche, MÉ",384302
"2406045","Matapédia, MÉ",384722
"2406050","Saint-Alexis-de-Matapédia, MÉ",385142
"2406055","Saint-François-d'Assise, MÉ",385562
"2406060","L'Ascension-de-Patapédia, MÉ",385982
"2406802","Gesgapegiag, IRI",386402
"2406804","Listuguj, IRI",386822
"2407","La Matapédia",387242
"2407005","Sainte-Marguerite-Marie, MÉ",387662
"2407010","Sainte-Florence, MÉ",388082
"2407018","Causapscal, V",388502
"2407025","Albertville, MÉ",388922
"2407030","Saint-Léon-le-Grand, PE",389342
"2407035","Saint-Zénon-du-Lac-Humqui, PE",389762
"2407040","Sainte-Irène, PE",390182
"2407047","Amqui, V",390602
"2407057","Lac-au-Saumon, MÉ",391022
"2407065","Saint-Alexandre-des-Lacs, PE",391442
"2407070","Saint-Tharcisius, PE",391862
"2407075","Saint-Vianney, MÉ",392282
"2407080","Val-Brillant, MÉ",392702
"2407085","Sayabec, MÉ",393122
"2407090","Saint-Cléophas, PE",393542
"2407095","Saint-Moïse, PE",393962
"2407100","Saint-Noël, VL",394382
"2407105","Saint-Damase, PE",394802
"2407914","Lac-Matapédia, NO",395222
"2408","Matane",395642
"2408005","Les Méchins, MÉ",396062
"2408010","Saint-Jean-de-Cherbourg, PE",396482
"2408015","Grosses-Roches, MÉ",396902
"2408023","Sainte-Félicité, MÉ",397322
"2408030","Saint-Adelme, PE",397742
"2408035","Saint-René-de-Matane, MÉ",398162
"2408040","Sainte-Paule, MÉ",398582
"2408053","Matane, V",399002
"2408065","Saint-Léandre, PE",399422
"2408073","Saint-Ulric, MÉ",399842
"2408080","Baie-des-Sables, MÉ",400262
"2409","La Mitis",400682
"2409005","La Rédemption, PE",401102
"2409010","Saint-Charles-Garnier, PE",401522
"2409015","Les Hauteurs, MÉ",401942
"2409020","Sainte-Jeanne-d'Arc, PE",402362
"2409025","Saint-Gabriel-de-Rimouski, MÉ",402782
"2409030","Saint-Donat, PE",403202
"2409035","Sainte-Angèle-de-Mérici, MÉ",403622
"2409040","Padoue, MÉ",404042
"2409048","Métis-sur-Mer, V",404462
"2409055","Saint-Octave-de-Métis, PE",404882
"2409060","Grand-Métis, MÉ",405302
"2409065","Price, VL",405722
"2409070","Saint-Joseph-de-Lepage, PE",406142
"2409077","Mont-Joli, V",406562
"2409085","Sainte-Flavie, PE",406982
"2409092","Sainte-Luce, MÉ",407402
"2410","Rimouski-Neigette",407822
"2410005","Esprit-Saint, MÉ",408242
"2410010","La Trinité-des-Monts, PE",408662
"2410015","Saint-Narcisse-de-Rimouski, PE",409082
"2410025","Saint-Marcellin, PE",409502
"2410030","Saint-Anaclet-de-Lessard, PE",409922
"2410043","Rimouski, V",410342
"2410060","Saint-Valérien, PE",410762
"2410070","Saint-Fabien, PE",411182
"2410075","Saint-Eugène-de-Ladrière, PE",411602
"2411","Les Basques",412022
"2411005","Saint-Clément, PE",412442
"2411010","Saint-Jean-de-Dieu, MÉ",412862
"2411015","Sainte-Rita, MÉ",413282
"2411020","Saint-Guy, MÉ",413702
"2411025","Saint-Médard, MÉ",414122
"2411030","Sainte-Françoise, PE",414542
"2411035","Saint-Éloi, PE",414962
"2411040","Trois-Pistoles, V",415382
"2411045","Notre-Dame-des-Neiges, MÉ",415802
"2411050","Saint-Mathieu-de-Rioux, PE",416222
"2411055","Saint-Simon, PE",416642
"2412","Rivière-du-Loup",417062
"2412005","Saint-Cyprien, MÉ",417482
"2412010","Saint-Hubert-de-Rivière-du-Loup, MÉ",417902
"2412015","Saint-Antonin, MÉ",418322
"2412020","Saint-Modeste, MÉ",418742
"2412025","Saint-François-Xavier-de-Viger, MÉ",419162
"2412030","Saint-Épiphane, MÉ",419582
"2412035","Saint-Paul-de-la-Croix, PE",420002
"2412043","L'Isle-Verte, MÉ",420422
"2412057","Cacouna, MÉ",420842
"2412065","Saint-Arsène, PE",421262
"2412072","Rivière-du-Loup, V",421682
"2412080","Notre-Dame-du-Portage, MÉ",422102
"2413","Témiscouata",422522
"2413005","Dégelis, V",422942
"2413010","Saint-Jean-de-la-Lande, MÉ",423362
"2413015","Packington, PE",423782
"2413020","Saint-Marc-du-Lac-Long, PE",424202
"2413025","Rivière-Bleue, MÉ",424622
"2413030","Saint-Eusèbe, PE",425042
"2413040","Saint-Juste-du-Lac, MÉ",425462
"2413045","Auclair, MÉ",425882
"2413050","Lejeune, MÉ",426302
"2413055","Biencourt, MÉ",426722
"2413060","Lac-des-Aigles, MÉ",427142
"2413065","Saint-Michel-du-Squatec, MÉ",427562
"2413073","Témiscouata-sur-le-Lac, V",427982
"2413075","Saint-Pierre-de-Lamy, MÉ",428402
"2413080","Saint-Louis-du-Ha! Ha!, PE",428822
"2413085","Saint-Elzéar-de-Témiscouata, MÉ",429242
"2413090","Saint-Honoré-de-Témiscouata, MÉ",429662
"2413095","Pohénégamook, V",430082
"2413100","Saint-Athanase, MÉ",430502
"2414","Kamouraska",430922
"2414005","Mont-Carmel, MÉ",431342
"2414010","Saint-Bruno-de-Kamouraska, MÉ",431762
"2414018","Saint-Pascal, V",432182
"2414025","Sainte-Hélène-de-Kamouraska, MÉ",432602
"2414030","Saint-Joseph-de-Kamouraska, PE",433022
"2414035","Saint-Alexandre-de-Kamouraska, MÉ",433442
"2414040","Saint-André, MÉ",433862
"2414045","Saint-Germain, PE",434282
"2414050","Kamouraska, MÉ",434702
"2414055","Saint-Denis-De La Bouteillerie, MÉ",435122
"2414060","Saint-Philippe-de-Néri, PE",435542
"2414065","Rivière-Ouelle, MÉ",435962
"2414070","Saint-Pacôme, MÉ",436382
"2414075","Saint-Gabriel-Lalemant, MÉ",436802
"2414080","Saint-Onésime-d'Ixworth, MÉ",437222
"2414085","La Pocatière, V",437642
"2414090","Sainte-Anne-de-la-Pocatière, PE",438062
"2415","Charlevoix-Est",438482
"2415005","Saint-Irénée, PE",438902
"2415013","La Malbaie, V",439322
"2415025","Notre-Dame-des-Monts, MÉ",439742
"2415030","Saint-Aimé-des-Lacs, MÉ",440162
"2415035","Clermont, V",440582
"2415058","Saint-Siméon, MÉ",441002
"2415065","Baie-Sainte-Catherine, MÉ",441422
"2415902","Mont-Élie, NO",441842
"2415904","Sagard, NO",442262
"2416","Charlevoix",442682
"2416005","Petite-Rivière-Saint-François, MÉ",443102
"2416013","Baie-Saint-Paul, V",443522
"2416023","L'Isle-aux-Coudres, MÉ",443942
"2416048","Les Éboulements, MÉ",444362
"2416050","Saint-Hilarion, PE",444782
"2416055","Saint-Urbain, PE",445202
"2417","L'Islet",445622
"2417005","Saint-Omer, MÉ",446042
"2417010","Saint-Pamphile, V",446462
"2417015","Saint-Adalbert, MÉ",446882
"2417020","Saint-Marcel, MÉ",447302
"2417025","Sainte-Félicité, MÉ",447722
"2417030","Sainte-Perpétue, MÉ",448142
"2417035","Tourville, MÉ",448562
"2417040","Saint-Damase-de-L'Islet, MÉ",448982
"2417045","Saint-Cyrille-de-Lessard, PE",449402
"2417055","Saint-Aubert, MÉ",449822
"2417060","Sainte-Louise, PE",450242
"2417065","Saint-Roch-des-Aulnaies, PE",450662
"2417070","Saint-Jean-Port-Joli, MÉ",451082
"2417078","L'Islet, MÉ",451502
"2418","Montmagny",451922
"2418005","Saint-Just-de-Bretenières, MÉ",452342
"2418010","Lac-Frontière, MÉ",452762
"2418015","Saint-Fabien-de-Panet, PE",453182
"2418020","Sainte-Lucie-de-Beauregard, MÉ",453602
"2418025","Sainte-Apolline-de-Patton, PE",454022
"2418030","Saint-Paul-de-Montminy, MÉ",454442
"2418035","Sainte-Euphémie-sur-Rivière-du-Sud, MÉ",454862
"2418040","Notre-Dame-du-Rosaire, MÉ",455282
"2418045","Cap-Saint-Ignace, MÉ",455702
"2418050","Montmagny, V",456122
"2418055","Saint-Pierre-de-la-Rivière-du-Sud, PE",456542
"2418060","Saint-François-de-la-Rivière-du-Sud, MÉ",456962
"2418065","Berthier-sur-Mer, MÉ",457382
"2418070","Saint-Antoine-de-l'Isle-aux-Grues, PE",457802
"2419","Bellechasse",458222
"2419005","Saint-Philémon, PE",458642
"2419010","Notre-Dame-Auxiliatrice-de-Buckland, PE",459062
"2419015","Saint-Nazaire-de-Dorchester, PE",459482
"2419020","Saint-Léon-de-Standon, PE",459902
"2419025","Saint-Malachie, PE",460322
"2419030","Saint-Damien-de-Buckland, PE",460742
"2419037","Armagh, MÉ",461162
"2419045","Saint-Nérée-de-Bellechasse, MÉ",461582
"2419050","Saint-Lazare-de-Bellechasse, MÉ",462002
"2419055","Sainte-Claire, MÉ",462422
"2419062","Saint-Anselme, MÉ",462842
"2419068","Saint-Henri, MÉ",463262
"2419070","Honfleur, MÉ",463682
"2419075","Saint-Gervais, MÉ",464102
"2419082","Saint-Raphaël, MÉ",464522
"2419090","La Durantaye, PE",464942
"2419097","Saint-Charles-de-Bellechasse, MÉ",465362
"2419105","Beaumont, MÉ",465782
"2419110","Saint-Michel-de-Bellechasse, MÉ",466202
"2419117","Saint-Vallier, MÉ",466622
"2420","L'Île-d'Orléans",467042
"2420005","Saint-François-de-l'Île-d'Orléans, MÉ",467462
"2420010","Sainte-Famille, PE",467882
"2420015","Saint-Jean-de-l'Île-d'Orléans, MÉ",468302
"2420020","Saint-Laurent-de-l'Île-d'Orléans, MÉ",468722
"2420025","Saint-Pierre-de-l'Île-d'Orléans, MÉ",469142
"2420030","Sainte-Pétronille, VL",469562
"2421","La Côte-de-Beaupré",469982
"2421005","Saint-Tite-des-Caps, MÉ",470402
"2421010","Saint-Ferréol-les-Neiges, MÉ",470822
"2421020","Saint-Joachim, PE",471242
"2421025","Beaupré, V",471662
"2421030","Sainte-Anne-de-Beaupré, V",472082
"2421035","Château-Richer, V",472502
"2421040","L'Ange-Gardien, MÉ",472922
"2421045","Boischatel, MÉ",473342
"2422","La Jacques-Cartier",473762
"2422005","Sainte-Catherine-de-la-Jacques-Cartier, V",474182
"2422010","Fossambault-sur-le-Lac, V",474602
"2422015","Lac-Saint-Joseph, V",475022
"2422020","Shannon, MÉ",475442
"2422025","Saint-Gabriel-de-Valcartier, MÉ",475862
"2422030","Lac-Delage, V",476282
"2422035","Stoneham-et-Tewkesbury, CU",476702
"2422040","Lac-Beauport, MÉ",477122
"2422045","Sainte-Brigitte-de-Laval, V",477542
"2423","Québec",477962
"2423027","Québec, V",478382
"2423057","L'Ancienne-Lorette, V",478802
"2423072","Saint-Augustin-de-Desmaures, V",479222
"2423802","Wendake, IRI",479642
"2425","Lévis",480062
"2425213","Lévis, V",480482
"2426","La Nouvelle-Beauce",480902
"2426005","Frampton, MÉ",481322
"2426010","Saints-Anges, PE",481742
"2426015","Vallée-Jonction, MÉ",482162
"2426022","Saint-Elzéar, MÉ",482582
"2426030","Sainte-Marie, V",483002
"2426035","Sainte-Marguerite, PE",483422
"2426040","Sainte-Hénédine, PE",483842
"2426048","Scott, MÉ",484262
"2426055","Saint-Bernard, MÉ",484682
"2426063","Saint-Isidore, MÉ",485102
"2426070","Saint-Lambert-de-Lauzon, MÉ",485522
"2427","Robert-Cliche",485942
"2427008","Saint-Victor, MÉ",486362
"2427015","Saint-Alfred, MÉ",486782
"2427028","Beauceville, V",487202
"2427035","Saint-Odilon-de-Cranbourne, PE",487622
"2427043","Saint-Joseph-de-Beauce, V",488042
"2427050","Saint-Joseph-des-Érables, MÉ",488462
"2427055","Saint-Jules, PE",488882
"2427060","Tring-Jonction, VL",489302
"2427065","Saint-Frédéric, PE",489722
"2427070","Saint-Séverin, PE",490142
"2428","Les Etchemins",490562
"2428005","Saint-Zacharie, MÉ",490982
"2428015","Sainte-Aurélie, MÉ",491402
"2428020","Saint-Prosper, MÉ",491822
"2428025","Saint-Benjamin, MÉ",492242
"2428030","Sainte-Rose-de-Watford, MÉ",492662
"2428035","Saint-Louis-de-Gonzague, MÉ",493082
"2428040","Saint-Cyprien, PE",493502
"2428045","Sainte-Justine, MÉ",493922
"2428053","Lac-Etchemin, MÉ",494342
"2428060","Saint-Luc-de-Bellechasse, MÉ",494762
"2428065","Sainte-Sabine, PE",495182
"2428070","Saint-Camille-de-Lellis, PE",495602
"2428075","Saint-Magloire, MÉ",496022
"2429","Beauce-Sartigan",496442
"2429005","Saint-Théophile, MÉ",496862
"2429013","Saint-Gédéon-de-Beauce, MÉ",497282
"2429020","Saint-Hilaire-de-Dorset, PE",497702
"2429025","Saint-Évariste-de-Forsyth, MÉ",498122
"2429030","La Guadeloupe, VL",498542
"2429038","Saint-Honoré-de-Shenley, MÉ",498962
"2429045","Saint-Martin, PE",499382
"2429050","Saint-René, PE",499802
"2429057","Saint-Côme--Linière, MÉ",500222
"2429065","Saint-Philibert, MÉ",500642
"2429073","Saint-Georges, V",501062
"2429095","Lac-Poulin, VL",501482
"2429100","Saint-Benoît-Labre, MÉ",501902
"2429112","Saint-Éphrem-de-Beauce, MÉ",502322
"2429120","Notre-Dame-des-Pins, PE",502742
"2429125","Saint-Simon-les-Mines, MÉ",503162
"2430","Le Granit",503582
"2430005","Saint-Augustin-de-Woburn, PE",504002
"2430010","Notre-Dame-des-Bois, MÉ",504422
"2430015","Val-Racine, MÉ",504842
"2430020","Piopolis, MÉ",505262
"2430025","Frontenac, MÉ",505682
"2430030","Lac-Mégantic, V",506102
"2430035","Marston, CT",506522
"2430040","Milan, MÉ",506942
"2430045","Nantes, MÉ",507362
"2430050","Sainte-Cécile-de-Whitton, MÉ",507782
"2430055","Audet, MÉ",508202
"2430070","Saint-Robert-Bellarmin, MÉ",508622
"2430072","Saint-Ludger, MÉ",509042
"2430080","Lac-Drolet, MÉ",509462
"2430085","Saint-Sébastien, MÉ",509882
"2430090","Courcelles, MÉ",510302
"2430095","Lambton, MÉ",510722
"2430100","Saint-Romain, MÉ",511142
"2430105","Stornoway, MÉ",511562
"2430110","Stratford, CT",511982
"2431","Les Appalaches",512402
"2431008","Beaulac-Garthby, MÉ",512822
"2431015","Disraeli, V",513242
"2431020","Disraeli, PE",513662
"2431025","Saint-Jacques-le-Majeur-de-Wolfestown, PE",514082
"2431030","Saint-Fortunat, MÉ",514502
"2431035","Saint-Julien, MÉ",514922
"2431040","Irlande, MÉ",515342
"2431045","Saint-Joseph-de-Coleraine, MÉ",515762
"2431050","Sainte-Praxède, PE",516182
"2431056","Adstock, MÉ",516602
"2431060","Sainte-Clotilde-de-Beauce, MÉ",517022
"2431084","Thetford Mines, V",517442
"2431095","Saint-Adrien-d'Irlande, MÉ",517862
"2431100","Saint-Jean-de-Brébeuf, MÉ",518282
